Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.00151,0.00305,0.00003,0.00030,0.00030,0.00042,0.00051,0.00045,0.00000,0.00000,0.00000,0.00006,0.00000,0.00051,0.00066,0.00233,0.00088,0.00024,,0.00380,,0.00015,0.00039,,,135.16735,33116,5881,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.15.tess,245,
0.00224,0.00318,0.00006,0.00064,0.00064,0.00000,0.00045,0.00018,0.00000,0.00000,0.00000,0.00049,0.00000,0.00115,0.00079,0.00234,0.00076,0.00036,,0.00352,,0.00009,0.00027,,,103.04063,32973,6032,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.2.tess,320,
0.00260,0.00444,0.00000,0.00051,0.00051,0.00032,0.00090,0.00036,0.00000,0.00000,0.00000,0.00051,0.00000,0.00061,0.00076,0.00271,0.00108,0.00025,,0.00368,,0.00011,0.00022,,,89.96753,27710,5130,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.3.tess,308,
0.00215,0.00413,0.00000,0.00056,0.00056,0.00007,0.00030,0.00033,0.00000,0.00000,0.00000,0.00053,0.00000,0.00106,0.00030,0.00304,0.00056,0.00053,,0.00324,,0.00010,0.00023,,,110.36861,30241,5471,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.4.tess,274,
0.00298,0.00388,0.00000,0.00055,0.00055,0.00012,0.00031,0.00012,0.00000,0.00000,0.00000,0.00047,0.00004,0.00063,0.00078,0.00329,0.00067,0.00047,,0.00392,,0.00008,0.00012,,,100.88933,25525,4665,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.5.tess,253,
0.00229,0.00406,0.00000,0.00052,0.00052,0.00007,0.00070,0.00030,0.00000,0.00000,0.00000,0.00030,0.00007,0.00115,0.00059,0.00288,0.00063,0.00015,,0.00295,,0.00015,0.00030,,,98.45091,27074,4947,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.6.tess,275,
0.00301,0.00335,0.00000,0.00068,0.00068,0.00015,0.00068,0.00006,0.00003,0.00000,0.00000,0.00046,0.00009,0.00068,0.00074,0.00218,0.00086,0.00025,,0.00313,,0.00018,0.00025,,,91.46910,32563,5926,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.7.tess,356,
0.00261,0.00375,0.00000,0.00051,0.00051,0.00015,0.00060,0.00015,0.00000,0.00000,0.00000,0.00045,0.00000,0.00093,0.00066,0.00249,0.00066,0.00012,,0.00279,,0.00012,0.00024,,,91.85675,33344,6084,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.8.tess,363,
0.00366,0.00326,0.00003,0.00060,0.00060,0.00017,0.00077,0.00023,0.00000,0.00000,0.00000,0.00050,0.00010,0.00097,0.00130,0.00230,0.00156,0.00020,,0.00386,,0.00037,0.00037,,,87.06377,30037,5578,tesserae/texts/la/ovid.metamorphoses/ovid.metamorphoses.part.9.tess,345,
0.00479,0.00446,0.00011,0.00061,0.00061,0.00029,0.00050,0.00018,0.00000,0.00000,0.00000,0.00039,0.00011,0.00139,0.00146,0.00196,0.00146,0.00014,,0.00475,,0.00054,0.00032,,,71.98972,28004,5652,tesserae/texts/la/ovid.remedia_amoris.tess,389,
0.00693,0.00451,0.00006,0.00047,0.00047,0.00016,0.00088,0.00019,0.00001,0.00001,0.00000,0.00032,0.00004,0.00169,0.00156,0.00262,0.00122,0.00032,,0.00511,,0.00018,0.00033,,,97.04372,122081,24078,tesserae/texts/la/ovid.tristia.tess,1258,
0.00706,0.00518,0.00004,0.00031,0.00031,0.00008,0.00102,0.00016,0.00000,0.00000,0.00000,0.00035,0.00000,0.00157,0.00184,0.00282,0.00075,0.00051,,0.00459,,0.00027,0.00035,,,95.45693,25487,5000,tesserae/texts/la/ovid.tristia/ovid.tristia.part.1.tess,267,
0.00520,0.00405,0.00010,0.00070,0.00070,0.00045,0.00060,0.00040,0.00000,0.00000,0.00000,0.00010,0.00000,0.00190,0.00150,0.00270,0.00180,0.00025,,0.00445,,0.00015,0.00025,,,100.97475,19993,3860,tesserae/texts/la/ovid.tristia/ovid.tristia.part.2.tess,198,
0.00677,0.00450,0.00000,0.00029,0.00029,0.00007,0.00062,0.00022,0.00000,0.00000,0.00000,0.00055,0.00004,0.00165,0.00135,0.00209,0.00132,0.00037,,0.00472,,0.00029,0.00029,,,93.27986,27331,5393,tesserae/texts/la/ovid.tristia/ovid.tristia.part.3.tess,293,
0.00751,0.00465,0.00013,0.00038,0.00038,0.00013,0.00081,0.00009,0.00004,0.00004,0.00000,0.00030,0.00004,0.00115,0.00132,0.00286,0.00090,0.00021,,0.00572,,0.00009,0.00047,,,102.29694,23426,4621,tesserae/texts/la/ovid.tristia/ovid.tristia.part.4.tess,229,
0.00778,0.00406,0.00004,0.00070,0.00070,0.00015,0.00128,0.00012,0.00000,0.00000,0.00000,0.00023,0.00012,0.00217,0.00178,0.00271,0.00143,0.00023,,0.00600,,0.00008,0.00027,,,95.36531,25844,5204,tesserae/texts/la/ovid.tristia/ovid.tristia.part.5.tess,271,
0.00453,0.00345,0.00003,0.00034,0.00034,0.00012,0.00038,0.00003,0.00000,0.00000,0.00000,0.00038,0.00003,0.00128,0.00085,0.00361,0.00009,0.00026,,0.00501,,0.00029,0.00024,,,263.57207,58513,10532,tesserae/texts/la/paulus_diaconus.carmina.tess,222,
0.00446,0.00540,0.00004,0.00053,0.00053,0.00025,0.00020,0.00004,0.00000,0.00000,0.00000,0.00020,0.00016,0.00086,0.00160,0.00205,0.00577,0.00008,,0.00376,,0.00020,0.00053,,,76.13084,24438,4780,tesserae/texts/la/persius.satires.tess,321,
0.00446,0.00384,0.00014,0.00070,0.00070,0.00038,0.00049,0.00029,0.00000,0.00002,0.00000,0.00027,0.00001,0.00149,0.00124,0.00234,0.00140,0.00077,,0.00421,,0.00032,0.00050,,,88.54171,180469,32509,tesserae/texts/la/petronius.satyricon.tess,2038,
0.01351,0.00896,0.00004,0.00089,0.00089,0.00035,0.00019,0.00035,0.00006,0.00000,0.00000,0.00023,0.00044,0.00278,0.00218,0.00245,0.00532,0.00006,,0.00630,,0.00025,0.00025,,,48.21242,48116,10322,tesserae/texts/la/plautus.amphitruo.tess,998,
0.01398,0.00775,0.00000,0.00091,0.00091,0.00048,0.00043,0.00033,0.00010,0.00000,0.00000,0.00028,0.00058,0.00251,0.00299,0.00236,0.00547,0.00018,,0.00608,,0.00035,0.00038,,,43.24425,39482,8528,tesserae/texts/la/plautus.asinaria.tess,913,
0.01579,0.00875,0.00000,0.00066,0.00066,0.00027,0.00012,0.00018,0.00012,0.00000,0.00000,0.00012,0.00054,0.00256,0.00250,0.00247,0.00511,0.00015,,0.00626,,0.00018,0.00024,,,43.34029,33242,7307,tesserae/texts/la/plautus.aulularia.tess,767,
0.01334,0.00991,0.00002,0.00069,0.00069,0.00026,0.00020,0.00024,0.00010,0.00000,0.00000,0.00033,0.00031,0.00285,0.00195,0.00240,0.00629,0.00012,,0.00566,,0.00016,0.00041,,,40.89601,49157,10644,tesserae/texts/la/plautus.bacchides.tess,1202,
0.01494,0.01032,0.00000,0.00085,0.00085,0.00047,0.00031,0.00019,0.00005,0.00000,0.00002,0.00019,0.00035,0.00247,0.00243,0.00330,0.00401,0.00016,,0.00646,,0.00033,0.00031,,,50.95318,42444,9128,tesserae/texts/la/plautus.captivi.tess,833,
0.01491,0.00919,0.00008,0.00086,0.00086,0.00019,0.00011,0.00017,0.00003,0.00000,0.00000,0.00042,0.00083,0.00243,0.00213,0.00213,0.00620,0.00019,,0.00515,,0.00011,0.00025,,,38.73633,36141,8164,tesserae/texts/la/plautus.casina.tess,933,
0.01464,0.01298,0.00044,0.00111,0.00111,0.00059,0.00016,0.00032,0.00000,0.00000,0.00000,0.00008,0.00032,0.00206,0.00233,0.00241,0.00388,0.00016,,0.00613,,0.00020,0.00016,,,43.20855,25277,5524,tesserae/texts/la/plautus.cistellaria.tess,585,
0.01691,0.00842,0.00000,0.00075,0.00075,0.00027,0.00034,0.00017,0.00010,0.00000,0.00000,0.00058,0.00051,0.00227,0.00241,0.00261,0.00649,0.00027,,0.00642,,0.00024,0.00014,,,37.04528,29451,6501,tesserae/texts/la/plautus.curculio.tess,795,
0.01435,0.01041,0.00000,0.00080,0.00080,0.00051,0.00042,0.00010,0.00016,0.00000,0.00000,0.00032,0.00038,0.00215,0.00199,0.00301,0.00695,0.00006,,0.00660,,0.00019,0.00022,,,37.99148,31229,6787,tesserae/texts/la/plautus.epidicus.tess,822,
0.01592,0.00900,0.00011,0.00076,0.00076,0.00031,0.00024,0.00031,0.00004,0.00000,0.00000,0.00035,0.00057,0.00238,0.00190,0.00242,0.00698,0.00044,,0.00619,,0.00015,0.00013,,,39.78144,45868,10065,tesserae/texts/la/plautus.menaechmi.tess,1153,
0.01337,0.00900,0.00007,0.00080,0.00080,0.00044,0.00010,0.00032,0.00010,0.00000,0.00000,0.00034,0.00100,0.00250,0.00233,0.00189,0.00677,0.00017,,0.00590,,0.00024,0.00012,,,37.18953,41206,9098,tesserae/texts/la/plautus.mercator.tess,1108,
0.01347,0.01052,0.00007,0.00106,0.00106,0.00044,0.00024,0.00037,0.00011,0.00000,0.00000,0.00047,0.00055,0.00220,0.00256,0.00283,0.00516,0.00015,,0.00591,,0.00028,0.00010,,,44.18417,61416,13180,tesserae/texts/la/plautus.miles_gloriosus.tess,1390,
0.01385,0.00878,0.00002,0.00078,0.00078,0.00048,0.00009,0.00013,0.00009,0.00000,0.00000,0.00019,0.00056,0.00210,0.00188,0.00201,0.00733,0.00022,,0.00495,,0.00019,0.00011,,,35.20564,46225,10202,tesserae/texts/la/plautus.mostellaria.tess,1313,
0.01622,0.00939,0.00003,0.00041,0.00041,0.00022,0.00025,0.00017,0.00003,0.00000,0.00000,0.00030,0.00072,0.00276,0.00227,0.00213,0.00657,0.00003,,0.00588,,0.00006,0.00011,,,34.60803,36200,8220,tesserae/texts/la/plautus.persa.tess,1046,
0.01310,0.00940,0.00002,0.00089,0.00089,0.00030,0.00025,0.00014,0.00012,0.00000,0.00000,0.00025,0.00030,0.00210,0.00226,0.00247,0.00529,0.00016,,0.00525,,0.00018,0.00009,,,39.59549,56189,12124,tesserae/texts/la/plautus.poenulus.tess,1419,
0.01511,0.00954,0.00002,0.00054,0.00054,0.00054,0.00026,0.00013,0.00011,0.00000,0.00000,0.00033,0.00046,0.00281,0.00256,0.00207,0.00648,0.00019,,0.00563,,0.00013,0.00011,,,41.73648,54007,11764,tesserae/texts/la/plautus.pseudolus.tess,1294,
0.01347,0.00929,0.00002,0.00065,0.00065,0.00028,0.00012,0.00012,0.00007,0.00000,0.00000,0.00054,0.00030,0.00234,0.00254,0.00238,0.00593,0.00028,,0.00614,,0.00019,0.00021,,,40.91911,57164,12421,tesserae/texts/la/plautus.rudens.tess,1397,
0.01358,0.00834,0.00000,0.00070,0.00070,0.00051,0.00029,0.00019,0.00006,0.00000,0.00003,0.00029,0.00042,0.00224,0.00188,0.00265,0.00489,0.00016,,0.00498,,0.00022,0.00003,,,42.53261,31304,6656,tesserae/texts/la/plautus.stichus.tess,736,
0.01305,0.01040,0.00006,0.00075,0.00075,0.00054,0.00037,0.00014,0.00008,0.00000,0.00000,0.00027,0.00050,0.00224,0.00292,0.00275,0.00505,0.00017,,0.00687,,0.00010,0.00010,,,48.58350,48292,10328,tesserae/texts/la/plautus.trinummus.tess,994,
0.01335,0.00841,0.00000,0.00085,0.00085,0.00053,0.00015,0.00033,0.00013,0.00000,0.00000,0.00068,0.00025,0.00210,0.00203,0.00313,0.00616,0.00010,,0.00736,,0.00015,0.00028,,,42.94194,39936,8741,tesserae/texts/la/plautus.truculentus.tess,930,
0.00018,0.00467,0.00047,0.00050,0.00050,0.00099,0.00051,0.00079,0.00004,0.00002,0.00000,0.00003,0.00007,0.00113,0.00079,0.00414,0.00000,0.00073,,0.00410,,0.00024,0.00034,,,91.99817,2362697,422322,tesserae/texts/la/pliny_the_elder.naturalis_historia.tess,25682,
0.00012,0.00410,0.00023,0.00036,0.00036,0.00066,0.00048,0.00066,0.00001,0.00001,0.00001,0.00002,0.00003,0.00068,0.00028,0.00573,0.00000,0.00041,,0.00486,,0.00016,0.00019,,,73.11775,341533,61914,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.1.books_1-5.tess,4671,
0.00018,0.00486,0.00053,0.00075,0.00075,0.00100,0.00048,0.00081,0.00003,0.00002,0.00001,0.00004,0.00006,0.00123,0.00064,0.00376,0.00000,0.00060,,0.00418,,0.00023,0.00035,,,107.12008,359495,63649,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.2.books_6-10.tess,3356,
0.00014,0.00529,0.00075,0.00049,0.00049,0.00150,0.00055,0.00063,0.00004,0.00002,0.00000,0.00004,0.00010,0.00142,0.00062,0.00393,0.00000,0.00086,,0.00447,,0.00019,0.00040,,,91.52624,258104,46679,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.3.books_11-15.tess,2820,
0.00018,0.00443,0.00061,0.00041,0.00041,0.00105,0.00058,0.00077,0.00008,0.00005,0.00001,0.00003,0.00008,0.00139,0.00128,0.00381,0.00000,0.00097,,0.00378,,0.00033,0.00048,,,87.29081,411227,74227,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.4.books_16-20.tess,4711,
0.00022,0.00470,0.00040,0.00042,0.00042,0.00104,0.00046,0.00082,0.00003,0.00001,0.00000,0.00002,0.00006,0.00082,0.00080,0.00367,0.00000,0.00088,,0.00363,,0.00029,0.00028,,,83.85659,284190,50404,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.5.books_21-25.tess,3389,
0.00016,0.00407,0.00041,0.00049,0.00049,0.00086,0.00043,0.00091,0.00006,0.00001,0.00000,0.00002,0.00009,0.00096,0.00126,0.00417,0.00000,0.00066,,0.00299,,0.00024,0.00029,,,107.90820,286820,50820,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.6.books_26-30.tess,2658,
0.00013,0.00520,0.00043,0.00053,0.00053,0.00091,0.00057,0.00092,0.00002,0.00002,0.00000,0.00004,0.00006,0.00126,0.00061,0.00394,0.00000,0.00071,,0.00451,,0.00020,0.00036,,,102.70804,411243,72717,tesserae/texts/la/pliny_the_elder.naturalis_historia/pliny_the_elder.naturalis_historia.part.7.books_31-37.tess,4004,
0.00503,0.00552,0.00038,0.00055,0.00055,0.00061,0.00102,0.00054,0.00001,0.00003,0.00003,0.00015,0.00008,0.00241,0.00136,0.00303,0.00071,0.00158,,0.00738,,0.00071,0.00063,,,96.60415,390957,72204,tesserae/texts/la/pliny_the_younger.letters.tess,4047,
0.00594,0.00586,0.00044,0.00033,0.00033,0.00077,0.00135,0.00066,0.00000,0.00006,0.00000,0.00011,0.00011,0.00279,0.00163,0.00274,0.00072,0.00119,,0.00749,,0.00075,0.00069,,,91.81980,36177,6842,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.1.tess,394,
0.00561,0.00576,0.00031,0.00060,0.00060,0.00039,0.00075,0.00060,0.00000,0.00003,0.00003,0.00014,0.00003,0.00211,0.00102,0.00382,0.00003,0.00172,,0.00750,,0.00143,0.00077,,,127.23210,58654,10422,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.10.tess,461,
0.00420,0.00559,0.00035,0.00032,0.00032,0.00080,0.00094,0.00035,0.00000,0.00003,0.00003,0.00008,0.00005,0.00198,0.00139,0.00270,0.00064,0.00163,,0.00722,,0.00078,0.00061,,,98.20472,37416,6808,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.2.tess,381,
0.00431,0.00546,0.00051,0.00051,0.00051,0.00054,0.00092,0.00080,0.00000,0.00003,0.00000,0.00015,0.00013,0.00236,0.00144,0.00315,0.00087,0.00144,,0.00654,,0.00041,0.00085,,,101.79112,38986,7100,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.3.tess,383,
0.00511,0.00550,0.00038,0.00049,0.00049,0.00049,0.00124,0.00049,0.00000,0.00003,0.00003,0.00008,0.00008,0.00253,0.00129,0.00324,0.00104,0.00168,,0.00753,,0.00058,0.00091,,,86.59762,36371,6803,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.4.tess,420,
0.00454,0.00511,0.00020,0.00071,0.00071,0.00091,0.00099,0.00051,0.00006,0.00003,0.00000,0.00014,0.00009,0.00224,0.00150,0.00312,0.00043,0.00150,,0.00709,,0.00040,0.00026,,,95.02965,35256,6445,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.5.tess,371,
0.00537,0.00532,0.00030,0.00070,0.00070,0.00055,0.00093,0.00053,0.00000,0.00003,0.00010,0.00015,0.00005,0.00259,0.00121,0.00274,0.00065,0.00153,,0.00688,,0.00053,0.00050,,,88.31264,39829,7351,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.6.tess,451,
0.00642,0.00491,0.00031,0.00059,0.00059,0.00042,0.00103,0.00061,0.00000,0.00000,0.00000,0.00022,0.00022,0.00265,0.00159,0.00254,0.00106,0.00153,,0.00684,,0.00073,0.00064,,,85.12589,35838,6691,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.7.tess,421,
0.00294,0.00571,0.00053,0.00069,0.00069,0.00061,0.00116,0.00050,0.00000,0.00011,0.00000,0.00017,0.00006,0.00272,0.00125,0.00274,0.00108,0.00152,,0.00873,,0.00067,0.00050,,,100.50975,36083,6603,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.8.tess,359,
0.00556,0.00589,0.00050,0.00055,0.00055,0.00072,0.00102,0.00036,0.00000,0.00000,0.00008,0.00025,0.00000,0.00237,0.00151,0.00300,0.00094,0.00201,,0.00803,,0.00047,0.00044,,,89.52463,36347,7139,tesserae/texts/la/pliny_the_younger.letters/pliny_the_younger.letters.part.9.tess,406,
0.00139,0.00355,0.00025,0.00162,0.00162,0.00040,0.00091,0.00030,0.00001,0.00000,0.00000,0.00035,0.00017,0.00131,0.00160,0.00310,0.00136,0.00026,,0.00503,,0.00030,0.00035,,,120.13314,448457,82749,tesserae/texts/la/polignac.antilucretius.tess,3733,
0.00286,0.00367,0.00002,0.00050,0.00050,0.00042,0.00057,0.00016,0.00000,0.00000,0.00000,0.00028,0.00012,0.00038,0.00094,0.00243,0.00094,0.00036,,0.00311,,0.00035,0.00009,,,103.59715,254849,45536,tesserae/texts/la/polignac.epia.tess,2460,
0.00199,0.00136,0.00000,0.00092,0.00092,0.00033,0.00033,0.00018,0.00000,0.00000,0.00000,0.00018,0.00015,0.00055,0.00048,0.00269,0.00096,0.00011,,0.00310,,0.00018,0.00011,,,110.25203,27122,4866,tesserae/texts/la/polignac.imitatio.tess,246,
0.00206,0.00198,0.00000,0.00083,0.00083,0.00000,0.00050,0.00008,0.00000,0.00000,0.00000,0.00008,0.00000,0.00033,0.00074,0.00297,0.00066,0.00074,,0.00825,,0.00083,0.00033,,,195.50000,12121,2095,tesserae/texts/la/priscian.carmen_in_laudem_Anastasii_imperatoris.tess,62,
0.00184,0.00210,0.00000,0.00087,0.00087,0.00000,0.00052,0.00009,0.00000,0.00000,0.00000,0.00009,0.00000,0.00035,0.00052,0.00306,0.00070,0.00070,,0.00769,,0.00079,0.00026,,,200.63158,11436,1968,tesserae/texts/la/priscian.carmen_in_laudem_Anastasii_imperatoris/priscian.carmen_in_laudem_Anastasii_imperatoris.part.1.tess,57,
0.00584,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00438,0.00146,0.00000,0.00146,,0.01752,,0.00146,0.00146,,,137.00000,685,127,tesserae/texts/la/priscian.carmen_in_laudem_Anastasii_imperatoris/priscian.carmen_in_laudem_Anastasii_imperatoris.part.preface.tess,5,
0.00047,0.00565,0.00000,0.00020,0.00020,0.00061,0.00010,0.00015,0.00000,0.00000,0.00000,0.00005,0.00000,0.00005,0.00032,0.00302,0.00012,0.00054,,0.00837,,0.00032,0.00005,,,109.48387,81456,14376,tesserae/texts/la/priscian.perihegesis.tess,744,
0.00740,0.00394,0.00006,0.00027,0.00027,0.00016,0.00057,0.00013,0.00000,0.00000,0.00000,0.00020,0.00009,0.00059,0.00137,0.00234,0.00157,0.00003,,0.00346,,0.00013,0.00033,,,90.14847,135403,26750,tesserae/texts/la/propertius.elegies.tess,1502,
0.00138,0.00247,0.00000,0.00114,0.00114,0.00019,0.00135,0.00019,0.00000,0.00000,0.00000,0.00026,0.00005,0.00112,0.00079,0.00313,0.00184,0.00019,,0.00549,,0.00026,0.00040,,,161.06015,42842,7684,tesserae/texts/la/prudentius.apotheosis.tess,266,
0.00152,0.00221,0.00008,0.00068,0.00068,0.00020,0.00051,0.00024,0.00001,0.00000,0.00000,0.00024,0.00007,0.00079,0.00084,0.00286,0.00124,0.00021,,0.00441,,0.00028,0.00021,,,169.51790,71028,12447,tesserae/texts/la/prudentius.contra_symmachum.tess,419,
0.00099,0.00239,0.00007,0.00066,0.00066,0.00015,0.00059,0.00018,0.00000,0.00000,0.00000,0.00029,0.00004,0.00088,0.00088,0.00320,0.00081,0.00015,,0.00346,,0.00026,0.00018,,,191.47887,27190,4656,tesserae/texts/la/prudentius.contra_symmachum/prudentius.contra_symmachum.part.1.tess,142,
0.00185,0.00210,0.00009,0.00068,0.00068,0.00023,0.00046,0.00027,0.00002,0.00000,0.00000,0.00021,0.00009,0.00073,0.00082,0.00265,0.00151,0.00025,,0.00500,,0.00030,0.00023,,,158.25993,43838,7791,tesserae/texts/la/prudentius.contra_symmachum/prudentius.contra_symmachum.part.2.tess,277,
0.00040,0.00320,0.00000,0.00053,0.00053,0.00013,0.00040,0.00013,0.00000,0.00000,0.00000,0.00040,0.00000,0.00027,0.00000,0.00360,0.00000,0.00027,,0.00320,,0.00013,0.00013,,,104.13889,7498,1322,tesserae/texts/la/prudentius.dittochaeon.tess,72,
0.00259,0.00129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00259,0.00000,0.00129,0.00000,0.00000,,0.00259,,0.00000,0.00000,,,77.30000,773,145,tesserae/texts/la/prudentius.epilogus.tess,10,
0.00107,0.00233,0.00003,0.00079,0.00079,0.00034,0.00081,0.00013,0.00000,0.00000,0.00000,0.00047,0.00008,0.00079,0.00084,0.00364,0.00100,0.00016,,0.00388,,0.00045,0.00024,,,204.16043,38178,6589,tesserae/texts/la/prudentius.hamartigenia.tess,187,
0.00129,0.00167,0.00000,0.00082,0.00082,0.00005,0.00049,0.00005,0.00000,0.00000,0.00000,0.00047,0.00011,0.00057,0.00036,0.00331,0.00071,0.00016,,0.00326,,0.00019,0.00011,,,138.34848,36524,6274,tesserae/texts/la/prudentius.psychomachia.tess,264,
0.00913,0.00612,0.00010,0.00070,0.00070,0.00050,0.00070,0.00050,0.00000,0.00000,0.00000,0.00000,0.00010,0.00221,0.00281,0.00211,0.00211,0.00080,,0.00973,,0.00010,0.00000,,,107.15054,9965,1929,tesserae/texts/la/pseudo_cicero.in_sallustium.tess,93,
0.00455,0.00425,0.00014,0.00077,0.00077,0.00044,0.00056,0.00019,0.00000,0.00004,0.00001,0.00027,0.00007,0.00178,0.00203,0.00304,0.00235,0.00079,,0.00677,,0.00040,0.00042,,,86.33013,395677,71665,tesserae/texts/la/pseudo_quintilian.major_declamations.tess,4583,
0.00566,0.00932,0.00021,0.00121,0.00121,0.00046,0.00062,0.00033,0.00000,0.00000,0.00000,0.00000,0.00008,0.00445,0.00179,0.00458,0.00037,0.00046,,0.00970,,0.00133,0.00054,,,141.34118,24028,4532,tesserae/texts/la/q_cicero.on_running_for_consul.tess,170,
0.00122,0.00694,0.00082,0.00076,0.00076,0.00092,0.00089,0.00073,0.00002,0.00002,0.00001,0.00010,0.00006,0.00271,0.00168,0.00393,0.00099,0.00070,,0.00788,,0.00111,0.00075,,,116.40967,987154,181997,tesserae/texts/la/quintilian.institutio_oratoria.tess,8480,
0.00119,0.00615,0.00097,0.00058,0.00058,0.00100,0.00074,0.00070,0.00003,0.00002,0.00001,0.00009,0.00004,0.00274,0.00144,0.00376,0.00104,0.00072,,0.00756,,0.00074,0.00083,,,124.58890,98799,18030,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.1.tess,793,
0.00119,0.00641,0.00075,0.00106,0.00106,0.00074,0.00086,0.00054,0.00000,0.00003,0.00001,0.00018,0.00009,0.00267,0.00146,0.00288,0.00065,0.00089,,0.00803,,0.00147,0.00057,,,119.74194,70528,12689,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.10.tess,589,
0.00097,0.00636,0.00103,0.00103,0.00103,0.00103,0.00097,0.00083,0.00001,0.00001,0.00002,0.00010,0.00009,0.00260,0.00124,0.00294,0.00086,0.00062,,0.00664,,0.00123,0.00081,,,116.70000,88692,16222,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.11.tess,760,
0.00102,0.00648,0.00070,0.00091,0.00091,0.00072,0.00114,0.00056,0.00000,0.00001,0.00005,0.00016,0.00008,0.00212,0.00176,0.00278,0.00144,0.00081,,0.00790,,0.00140,0.00068,,,125.60626,76243,13797,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.12.tess,607,
0.00110,0.00738,0.00087,0.00094,0.00094,0.00076,0.00102,0.00056,0.00002,0.00005,0.00000,0.00014,0.00011,0.00211,0.00165,0.00368,0.00073,0.00066,,0.00851,,0.00091,0.00067,,,129.82448,80621,14783,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.2.tess,621,
0.00090,0.00732,0.00087,0.00047,0.00047,0.00131,0.00075,0.00099,0.00001,0.00001,0.00000,0.00005,0.00007,0.00241,0.00135,0.00399,0.00128,0.00050,,0.00847,,0.00102,0.00058,,,106.28403,81201,14953,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.3.tess,764,
0.00140,0.00633,0.00072,0.00068,0.00068,0.00053,0.00094,0.00037,0.00007,0.00004,0.00000,0.00012,0.00003,0.00274,0.00228,0.00441,0.00078,0.00055,,0.00833,,0.00157,0.00084,,,129.71215,69396,12612,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.4.tess,535,
0.00113,0.00714,0.00063,0.00070,0.00070,0.00092,0.00093,0.00068,0.00001,0.00001,0.00002,0.00006,0.00004,0.00278,0.00246,0.00504,0.00086,0.00076,,0.00835,,0.00141,0.00072,,,123.79198,98786,18246,tesserae/texts/la/quintilian.institutio_oratoria/quintilian.institutio_oratoria.part.5.tess,798,
